Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
36.41652112,-9.52277775,-16.58737669,-2.515004396,19.29117955
36.42652212,-5.771770198,-8.386790049,-4.518685864,11.13867589
36.43652412,-2.559544392,-4.5071075,-5.838407992,7.807194976
36.44652612,1.260818154,-2.677670428,-7.776852951,8.320998928
36.45652712,4.320100095,-0.955750203,-9.188511143,10.19830674
36.46652912,8.06872783,1.437958968,-8.165693961,11.56938428
36.47653112,10.78829063,3.373351096,-7.133018374,13.36587683
36.48653212,11.21987479,4.226240589,-7.469168955,14.12569236
36.49653412,10.45596764,4.323653448,-7.494781514,13.57177175
36.50653612,8.186483152,4.18674791,-6.228489196,11.10591924
36.51653712,4.81048736,3.932372394,-3.949869018,7.362459273
36.52653912,2.264300201,4.108779382,-1.988065893,5.095245765
36.53654112,0.383968379,4.271513826,-0.468350572,4.314233922
36.54654212,-1.323778049,4.490112568,0.471765053,4.704897603
36.55654412,-3.029290402,4.638240666,0.876076042,5.608688443
36.56654612,-4.67470975,4.791047122,0.754291696,6.736171
36.57654712,-6.090210732,5.07380093,0.119521473,7.927698785
36.58654912,-7.462895477,5.201202403,-0.877159531,9.138748502
36.59655112,-8.247961947,5.281430295,-1.584525275,9.921345805
36.60655212,-8.271399926,5.445210221,-2.200496407,10.14438542
36.61655412,-7.634076224,5.344214773,-2.703427997,9.703003363
36.62655612,-6.45945246,5.043919319,-2.808357452,8.663285737
36.63655712,-4.917457493,4.93381274,-2.401963977,7.368400593
36.64655912,-3.396699613,5.005111349,-2.040295855,6.383691334
36.65656112,-1.702318604,5.104443848,-1.688526484,5.639535204
36.66656212,0.480187529,5.174567167,-1.02981776,5.297853343
36.67656412,3.097237094,4.870721283,-0.422839938,5.787538082
36.68656612,6.370488244,3.893365034,0.460909405,7.48023056
36.69656712,9.952986642,2.599434682,3.131645327,10.75296267
36.70656912,12.84767063,1.240752264,7.140206941,14.75075124
36.71657112,14.05458506,-1.138399678,9.60435401,17.06080101
36.72657212,12.28765706,-4.190314127,11.39003695,17.27073219
36.73657412,7.67494066,-5.723448223,11.10600377,14.66307927
36.74657612,4.151633041,-5.211399363,11.00996326,12.86911151
36.75657712,0.464400924,-4.158207065,10.25819493,11.07866948
36.76657912,-2.92114264,-2.597857103,5.847729623,7.034051293
36.77658112,-3.596935759,-2.440396848,-0.652422967,4.395354292
36.78658212,-0.790639304,-6.465148818,-6.071696109,8.904423248
36.79658412,2.845325303,-13.2956153,-12.70994298,18.61214422
36.80658612,1.999033808,-19.12236453,-21.2248502,28.63835238
36.81658712,-3.128329371,-15.31885599,-24.24495813,28.8491211
36.82658912,-3.592697697,-7.098990503,-11.46296927,13.95359479
36.83659113,0.165096426,-2.345799424,2.583828171,3.493737223
36.84659212,-1.640322623,-0.657214175,7.806393669,8.003897232
36.85659412,-3.60790455,0.81091584,7.973722855,8.789471879
36.86659612,-3.969126238,1.444930018,8.958643062,9.904497532
36.87659712,-5.337279975,-0.459412225,5.778792704,7.879851664
36.88659912,-5.574245406,-3.139537899,0.376537592,6.408641871
36.89660112,-5.998502417,-6.186031394,-2.881329826,9.085762336
36.90660212,-7.972375072,-9.116415558,-3.687766407,12.65967685
36.91660412,-10.14788253,-10.88639288,-2.079808999,15.02726439
36.92660612,-9.772895908,-10.0827001,-2.135959226,14.20326222
36.93660712,-6.2321975,-6.759152668,-3.846590525,9.966076918
36.94660958,-2.829693649,-4.267277518,-4.350472872,6.718886647
36.95661158,-0.539034784,-2.638623306,-4.108751315,4.912710944
36.96661258,0.732939711,-0.986477906,-2.740044139,3.003028665
36.97661458,1.148311732,0.483759447,-0.603419207,1.384470214
36.98661658,0.96888875,1.756680168,1.878721206,2.748502136
36.99661758,0.364015048,2.940178251,3.896250635,4.894683249
37.00661958,-1.185727261,3.135053084,5.682097884,6.59702534
37.01662158,-3.229312832,3.617658291,4.57881863,6.669444724
37.02662258,-4.335424477,4.882170716,2.225166395,6.898033182
37.03662458,-4.230060867,6.109711781,1.652292458,7.612625261
37.04662658,-3.726848027,7.054473896,1.580670791,8.133481316
37.05662758,-2.499230363,7.059146406,1.643433926,7.666718689
37.06662958,-0.918673885,6.692290927,1.248384927,6.86943844
37.07663158,0.514955,6.295507059,-0.584365177,6.343506163
37.08663258,1.540820408,5.846468378,-2.21637306,6.43953644
37.09663458,2.282849616,5.439111575,-2.865461944,6.557911958
37.10663658,2.680063108,4.994710321,-3.049367986,6.436498627
37.11663758,2.514043991,4.627054943,-2.429126925,5.799199277
37.12663958,2.314425604,4.110287379,-1.458538828,4.937445061
37.13664158,2.215682357,3.550859115,-0.560572126,4.222805924
37.14664258,2.132870727,3.073748537,-0.098247402,3.742555298
37.15664458,1.923398612,2.663918946,0.292928547,3.298747263
37.16664658,1.617761872,2.287137818,0.785004343,2.909361561
37.17664758,1.429134204,1.95818399,1.593160443,2.900873887
37.18664958,1.407238281,1.655175428,2.732852941,3.491190409
37.19665158,1.619059662,1.392778702,3.88049005,4.429378029
37.20665258,1.923305641,1.347368056,4.488888745,5.06602679
37.21665458,2.76930536,1.552232857,4.539969437,5.539837679
37.22665658,3.340265211,1.362096022,4.067498624,5.436655434
37.23665758,3.356654956,0.810767321,4.115101976,5.372014559
37.24665958,3.120233609,0.014508111,4.733562561,5.669451717
37.25666158,3.439706761,-1.69592175,4.709709429,6.073639444
37.26666258,3.99462039,-2.784465144,4.433426151,6.585249094
37.27666458,2.38112947,-1.30096923,4.463376174,5.223411276
37.28666658,0.377441425,0.771361765,5.952235154,6.013864342
37.29666758,0.086541057,1.941196659,6.456592587,6.742649454
37.30666958,0.18158806,2.679628075,4.757090002,5.46290089
37.31667158,1.063902204,3.150079844,2.939668373,4.438078533
37.32667358,2.412822695,3.60790455,0.873461752,4.427372136
37.33667458,3.068233443,4.066795789,-0.470678202,5.11609445
37.34667658,2.949366273,4.077573377,-0.239064728,5.038106589
37.35667858,2.857068559,3.257146456,-0.08037071,4.333393962
37.36667958,3.007358373,1.555438886,-0.119375293,3.387896836
37.37668158,3.275656986,-1.658698375,-0.465953506,3.701124378
37.38668358,2.206226094,-7.740086244,-0.773691296,8.085478765
37.39668458,-1.244163238,-16.10651336,0.571715019,16.16460866
37.40668658,-5.808478433,-25.19408051,2.080769697,25.93857585
37.41668858,-10.41068563,-32.89419929,3.37133673,34.66665016
37.42668958,-11.52852124,-32.64020559,2.480436242,34.70507725
37.43669158,-6.678716615,-19.09157309,-1.449187961,20.27790828
37.44669358,-2.455242344,-9.087586446,-4.690395783,10.51723609
37.45669458,2.61879189,-4.664729723,-7.793985293,9.453252408
37.46669658,7.922836876,-2.358296093,-12.67750262,15.13446323
37.47669858,11.00334889,-0.39313696,-18.22131795,21.28954371
37.48669958,13.6577509,2.299022284,-19.01325782,23.52283223
37.49670158,14.10142476,4.390360238,-15.71844536,21.56837889
37.50670358,14.36986693,5.298657362,-11.90151746,19.39626158
37.51670458,12.36852288,4.033695871,-7.537795386,15.03560508
37.52670658,7.415557589,1.833672211,-2.790692428,8.132700189
37.53670858,3.406097258,0.753872159,1.681770319,3.872747496
37.54670958,0.142523835,0.402980163,5.356305646,5.373333809
37.55671158,-3.766623126,0.709370754,6.882697903,7.877955767
37.56671358,-7.757317404,1.456507505,5.42297326,9.576326351
37.57671458,-11.01128941,2.033199674,2.519302685,11.47733773
37.58671658,-12.11151554,2.71198949,-0.62308924,12.42706465
37.59671858,-10.76708395,3.738236648,-3.607937587,11.9549874
37.60671958,-7.925683885,4.918890061,-4.989974077,10.57883669
37.61672158,-5.58875878,5.942400722,-4.785305741,9.457563221
37.62672358,-4.454596872,6.512697791,-3.725125437,8.725550145
37.63672458,-3.700509828,7.028426889,-2.323313956,8.275889394
37.64672658,-2.943057712,7.255783006,-1.266432651,7.931697636
37.65672858,-2.279438935,6.771057599,-1.096274582,7.228062038
37.66672958,-1.478689795,5.915629245,-0.980454689,6.17596019
37.67673158,-0.50103373,5.172377384,-0.155367244,5.198909653
37.68673358,0.585868789,4.54125407,0.90890348,4.668226248
37.69673458,2.029711517,3.93585675,2.196196073,4.943073375
37.70673658,3.595825957,3.157917452,2.872001178,5.581289968
37.71673858,4.927118263,2.196962643,2.424463186,5.91448738
37.72673958,6.243958005,1.375779676,1.969221194,6.690113108
37.73674158,7.61569784,0.790187461,1.74355083,7.852593159
37.74674358,8.632111736,0.48533761,1.591767637,8.791053966
37.75674458,8.626111323,-0.141638274,1.541058828,8.763830228
37.76674658,7.502713847,-1.226606095,1.496621451,7.748235499
37.77674858,5.528275766,-2.342371202,1.215703377,6.125885283
37.78674958,3.082617009,-3.758983154,1.286171389,5.028590142
37.79675158,1.244688464,-5.560615547,2.004626085,6.040548019
37.80675358,0.833053399,-9.374700522,3.385417995,10.00200194
37.81675458,3.152023458,-15.4434473,6.28105508,16.96723222
37.82675658,3.88794905,-19.24533147,6.039148752,20.54191444
37.83675858,-1.9076601,-11.19750334,-3.731362954,11.95601596
37.84675958,-3.935665546,-2.054841388,-11.99083836,12.78640063
37.85676158,-3.555262068,-0.06528007,-13.120621,13.59392678
37.86676358,-3.976951566,0.81034983,-8.60067652,9.510228557
37.87676458,-3.92213275,1.706581224,-2.705344715,5.06107052
37.88676658,-3.521440311,2.677767491,1.109544253,4.560928529
37.89676858,-4.26964067,1.270395893,1.743715137,4.78375163
37.90676958,-4.967585673,-1.832081183,0.338185996,5.3054499
37.91677158,-4.770187181,-5.190012002,-0.326927183,7.056755041
37.92677358,-4.190119414,-8.489576499,0.092232226,9.467761965
37.93677558,-2.722203991,-9.023575222,-0.143625743,9.426342489
37.94677583,-1.769551059,-6.527270222,-1.612345743,6.952425929
37.95677783,-1.443916257,-4.165496789,-1.980546374,4.833096481
37.96677983,-0.66260677,-1.912759311,-1.349642622,2.432947003
37.97678083,-0.228798333,-0.247671098,-0.478987242,0.585763116
37.98678283,0.051068851,0.671152768,0.767033949,1.020487699
37.99678483,0.245112941,1.29392275,1.331883167,1.87302675
38.00678583,0.327299504,1.575233465,1.728631074,2.361493347
38.01678783,0.451859742,1.648645257,2.115278502,2.719671221
38.02678983,0.431304002,1.646432671,1.824358181,2.495004299
38.03679083,0.456759636,1.368009312,1.529167053,2.102006356
38.04679283,0.464944861,0.882144282,1.357645999,1.684504354
38.05679483,0.333295166,0.405606732,0.436807474,0.682937229
38.06679583,0.166788903,0.109234174,-0.479470806,0.519271506
38.07679783,-0.324463714,-0.114837561,-2.053555586,2.082199537
38.08679983,-1.002857857,-0.055228121,-2.564916229,2.754554281
38.09680083,-1.186770185,0.685784841,-2.75441718,3.076611499
38.10680283,-1.750130994,1.256868945,-2.49806092,3.298937162
38.11680483,-2.234135585,1.741291466,-2.046417013,3.494464247
38.12680583,-2.140780987,2.445996727,-1.48307316,3.572862888
38.13680783,-1.732148613,2.991316245,0.111051197,3.45841641
38.14680983,-1.056618254,3.46435716,1.043924753,3.769348957
38.15681083,0.096031125,3.804262823,1.456241457,4.074589155
38.16681283,1.409622045,4.128847026,1.724110884,4.69115875
38.17681483,2.395372703,4.383904327,1.286926264,5.15874081
38.18681583,3.145810499,4.261436734,0.998919611,5.390158358
38.19681783,3.296054413,3.90412508,0.281177983,5.117150417
38.20681983,3.153016608,3.491560162,-0.898990988,4.78964413
38.21682083,2.994809371,2.88768955,-1.720854278,4.502107679
38.22682283,2.698321039,2.406553749,-2.297309049,4.28369773
38.23682483,2.551278183,2.236676347,-1.993225476,3.935058989
38.24682583,2.27613175,1.935549418,-1.499627212,3.343053854
38.25682783,2.146544441,1.690345261,-0.935992022,2.888079154
38.26682983,2.155008578,1.416952261,-0.496180833,2.626406499
38.27683083,2.006355984,1.194094992,0.000478887,2.334807789
38.28683283,1.678264036,1.050243546,0.7510519,2.117465617
38.29683483,1.338777034,0.922756703,1.629083397,2.30167691
38.30683583,0.976232122,0.783215241,2.51246612,2.806945185
38.31683783,0.61498193,0.49645843,3.435143301,3.524894785
38.32683983,0.534823327,0.120491819,3.641290982,3.682330008
38.33684083,1.083468157,0.059932206,4.212778544,4.350287138
38.34684283,1.735810871,0.255095893,4.677699432,4.995896843
38.35684483,1.879572707,-0.148797605,4.39327566,4.780774551
38.36684583,1.682746658,-1.249088055,3.897758632,4.425424232
38.37684783,0.981390097,-2.689622721,3.140212083,4.249485714
38.38684983,0.567767271,-3.315032136,3.098296317,4.572880691
38.39685183,0.978255259,-2.694070698,3.87226711,4.817619002
38.40685283,1.656114783,-1.491354572,4.674845991,5.178903327
38.41685483,2.474149316,-0.239028329,4.437857755,5.086563755
38.42685683,3.506216792,0.687775233,3.474351806,4.98374472
38.43685783,4.257513252,1.192094659,2.782380027,5.223901548
38.44685983,4.542615594,1.773949919,2.275276887,5.381369683
38.45686183,4.587184826,2.285616372,1.304654145,5.288518627
38.46686283,4.571178073,2.458522632,0.309600713,5.199601438
38.47686483,4.344992276,2.381444051,-0.519151474,4.981942583
38.48686683,3.770710622,2.047195569,-1.184775699,4.451175323
38.49686783,2.963843687,1.315673223,-1.295774564,3.492047701
38.50686983,2.114507108,-0.10311214,-1.122007155,2.39597005
38.51687183,1.209950448,-2.225301173,-0.890931478,2.685089253
38.52687283,-0.210632422,-5.441713586,0.021176715,5.445829709
38.53687483,-2.871579301,-9.903506334,1.297595971,10.39274558
38.54687683,-6.095534037,-14.1304328,2.002732757,15.51887898
38.55687783,-8.092740006,-15.81903384,1.944963728,17.87504283
38.56687983,-7.913208851,-13.70777734,1.037044626,15.8618251
38.57688183,-5.38377528,-9.02327643,-0.854684881,10.54206052
38.58688283,-3.336903647,-5.905967891,-2.254678462,7.148353491
38.59688483,-1.536983611,-3.559344009,-2.866892466,4.821858646
38.60688683,0.770328489,-1.572936679,-4.33706696,4.677358827
38.61688783,3.267041114,0.095304937,-6.63147696,7.393181138
38.62688983,6.021700661,2.428746856,-7.602329936,9.997755278
38.63689183,7.552371325,4.208318873,-8.069511942,11.82646538
38.64689283,8.834013169,5.480152597,-7.012334182,12.53972455
38.65689483,9.268802184,6.183839858,-6.348883367,12.82415258
38.66689683,7.071305106,5.519414896,-4.321567161,9.957069821
38.67689783,3.208349979,4.137150072,-2.336439786,5.733103103
38.68689983,0.912646283,3.78640718,-0.935063338,4.005514451
38.69690183,-1.205199877,3.244508868,0.111849634,3.462925769
38.70690283,-3.153904215,2.794882543,0.413450772,4.234314793
38.71690483,-4.502495801,2.624224538,0.772700193,5.268404735
38.72690683,-5.558926871,2.38144639,0.811197676,6.101720784
38.73690783,-6.347804555,2.053509977,0.318596362,6.679298582
38.74690983,-6.997168844,1.818616215,-0.795759565,7.273305304
38.75691183,-6.954055569,1.821876622,-2.379714152,7.572394781
38.76691383,-6.154611381,2.011511766,-4.010169014,7.616224547
38.77691483,-5.292833535,2.007011749,-5.284042246,7.743596416
38.78691683,-4.071045545,2.061071597,-5.033424736,6.793879049
38.79691883,-3.417056109,2.013646585,-3.654184678,5.392968633
38.80691983,-3.29756738,1.903037145,-2.773973485,4.710671916
38.81692183,-2.822794227,1.876590773,-1.885965322,3.878997986
38.82692383,-1.828978358,2.164068546,-0.706831893,2.92026811
38.83692483,-0.673123865,2.317135788,0.361017619,2.439784359
38.84692683,0.568219115,2.294433389,0.963150731,2.552441355
38.85692883,2.277610511,2.333671714,1.809116244,3.729133263
38.86692983,4.170562232,1.921689178,2.803896026,5.380363515
38.87693183,6.475134108,1.569010273,4.198551976,7.875086898
38.88693383,9.538651772,1.321768945,5.834163498,11.25923685
38.89693483,12.58037218,0.491558463,7.216379204,14.51149623
38.90693683,13.17410548,-0.770970587,7.824761528,15.34204497
38.91693883,10.18086316,-2.172444098,6.685343265,12.37187547
38.92693983,6.858274083,-3.191716697,6.189440321,9.77405496
38.93694183,4.208175616,-3.548406792,6.869824673,8.803091719
38.94694471,2.641263909,-3.119154505,5.88344617,7.163821515
38.95694571,2.949938423,-2.591074918,3.674761029,5.377701605
38.96694771,3.53098706,-3.24551342,0.656383871,4.840668008
38.97694971,1.807418505,-5.529049938,-2.602972832,6.372803342
38.98695071,0.988921311,-8.562669033,-5.833042002,10.40776851
38.99695271,0.489512668,-11.25004759,-8.864579489,14.33122336
39.00695471,-1.468759322,-11.38378043,-10.65082026,15.65847001
39.01695571,-4.596651468,-8.104608099,-10.15387826,13.78096952
39.02695771,-5.745250736,-3.443056338,-7.340999742,9.937445355
39.03695971,-1.820623272,0.724486976,-2.476704257,3.158102983
39.04696071,0.91848195,3.254643847,2.021715742,3.940006372
39.05696271,-0.174232847,4.132129068,4.919696977,6.427150696
39.06696471,-1.21443,4.182019851,6.151588955,7.536987258
39.07696571,-2.068819157,3.403739076,2.931309779,4.945505982
39.08696771,-2.969699673,2.59746417,-0.830939923,4.031922298
39.09696971,-3.668852418,1.267473455,-2.829570273,4.803481545
39.10697171,-4.76488668,-2.0268648,-2.635815766,5.810322774
39.11697271,-5.558064407,-6.088477033,-2.214731746,8.536197586
39.12697471,-4.909836817,-8.467295684,-2.082236179,10.00686271
39.13697671,-3.587269726,-8.620561731,-2.70889222,9.722174947
39.14697771,-2.381447559,-6.878148184,-3.26098983,7.975855415
39.15697971,-1.369194688,-4.64476382,-2.330560411,5.374014967
39.16698171,-0.347118934,-2.763785296,-0.683305621,2.868084254
39.17698271,0.433726138,-1.064349954,0.58869124,1.29132357
39.18698471,0.895280783,0.329475399,1.456724729,1.741300852
39.19698671,1.057032456,1.323238351,2.249958297,2.816130268
39.20698771,1.072839819,2.102552914,2.885831305,3.728235018
39.21698971,0.655515413,2.564006987,2.872784997,3.90598591
39.22699171,0.162948817,3.303353493,2.238897704,3.993915315
39.23699271,-0.52004248,4.095084034,0.978041835,4.242254501
39.24699471,-1.493440127,4.666031898,-1.324514798,5.075091776
39.25699671,-2.090689352,4.782859851,-2.646855016,5.852569675
39.26699771,-2.408455994,4.420824232,-2.466393277,5.606018459
39.27699971,-2.338798553,3.739530053,-1.317923963,4.603366948
39.28700171,-2.127345547,3.224825971,-0.550894546,3.902382147
39.29700271,-1.347335457,2.776915804,-0.420222578,3.114989764
39.30700471,-0.919909256,2.279444636,-1.364702711,2.811496822
39.31700671,-0.533323663,2.141504141,-1.965617555,2.955355561
39.32700771,-0.025100123,2.221361904,-1.844206847,2.887243949
39.33700971,0.489145025,2.522408141,-0.927760897,2.731766089
39.34701171,0.956128883,2.880783988,0.316269755,3.051741369
39.35701271,1.451416481,2.980742725,0.945823823,3.447610723
39.36701471,1.852849031,2.829526711,1.32199114,3.631381489
